Date,Open,High,Low,Close,Adj Close,Volume
2017-01-13,44.250000,45.110001,43.930000,45.070000,45.070000,1244900
2017-01-17,45.049999,45.240002,43.740002,43.880001,43.880001,1136600
2017-01-18,43.930000,44.310001,43.540001,44.270000,44.270000,621700
2017-01-19,44.320000,44.970001,43.000000,43.220001,43.220001,1030200
2017-01-20,43.209999,43.830002,42.970001,43.189999,43.189999,834700
2017-01-23,43.000000,43.650002,42.070000,42.709999,42.709999,620300
2017-01-24,42.959999,44.619999,42.669998,44.540001,44.540001,851100
2017-01-25,44.660000,46.660000,44.619999,46.610001,46.610001,1511000
2017-01-26,45.720001,46.439999,45.720001,46.060001,46.060001,1081700
2017-01-27,46.230000,46.529999,45.450001,46.320000,46.320000,596600
2017-01-30,45.930000,45.930000,44.290001,45.380001,45.380001,835400
2017-01-31,45.000000,45.189999,43.650002,44.740002,44.740002,848200
2017-02-01,45.150002,45.740002,44.459999,45.230000,45.230000,719900
2017-02-02,44.799999,45.560001,44.230000,45.119999,45.119999,695900
2017-02-03,45.549999,46.349998,45.369999,46.330002,46.330002,636100
2017-02-06,45.919998,46.459999,45.450001,45.889999,45.889999,747000
2017-02-07,46.320000,46.660000,44.720001,45.070000,45.070000,929000
2017-02-08,44.980000,45.169998,43.389999,44.599998,44.599998,751300
2017-02-09,44.689999,45.830002,44.689999,45.430000,45.430000,581400
2017-02-10,46.020000,47.770000,45.380001,47.000000,47.000000,1121200
2017-02-13,47.680000,48.340000,47.299999,47.810001,47.810001,1013700
2017-02-14,48.220001,49.790001,48.150002,49.060001,49.060001,1956900
2017-02-15,49.000000,51.349998,48.639999,50.490002,50.490002,2168800
2017-02-16,50.470001,50.610001,48.849998,49.580002,49.580002,1375100
2017-02-17,49.540001,49.849998,49.110001,49.220001,49.220001,1990200
2017-02-21,49.610001,49.919998,48.139999,48.380001,48.380001,2022200
2017-02-22,52.799999,54.700001,48.980000,49.020000,49.020000,5134900
2017-02-23,49.880001,51.389999,49.110001,49.900002,49.900002,2387500
2017-02-24,49.000000,50.410000,48.830002,50.400002,50.400002,1421200
2017-02-27,50.500000,51.529999,49.689999,51.520000,51.520000,1848300
2017-02-28,51.180000,51.509998,50.689999,50.990002,50.990002,1862900
2017-03-01,51.950001,52.919998,51.799999,52.540001,52.540001,2176100
2017-03-02,52.279999,52.490002,51.150002,51.189999,51.189999,1207400
2017-03-03,51.349998,52.299999,50.939999,52.110001,52.110001,1697500
2017-03-06,51.419998,52.250000,51.389999,51.810001,51.810001,1238500
2017-03-07,51.430000,51.860001,50.549999,50.689999,50.689999,894300
2017-03-08,50.919998,51.020000,49.970001,50.040001,50.040001,681500
2017-03-09,49.950001,50.689999,49.009998,49.349998,49.349998,1156200
2017-03-10,49.860001,50.299999,49.119999,50.049999,50.049999,928600
2017-03-13,50.049999,50.790001,49.919998,50.340000,50.340000,642500
2017-03-14,50.000000,50.240002,48.790001,49.360001,49.360001,959700
2017-03-15,49.650002,50.509998,49.590000,50.330002,50.330002,1015000
2017-03-16,50.389999,51.070000,50.090000,50.150002,50.150002,881800
2017-03-17,50.150002,50.680000,49.250000,49.450001,49.450001,1109300
2017-03-20,49.430000,49.669998,48.549999,48.919998,48.919998,836300
2017-03-21,49.160000,49.470001,46.369999,46.410000,46.410000,1354800
2017-03-22,46.320000,47.509998,45.680000,47.380001,47.380001,1007300
2017-03-23,47.500000,47.910000,46.680000,46.759998,46.759998,886500
2017-03-24,46.869999,47.279999,45.750000,46.139999,46.139999,882800
2017-03-27,45.139999,46.299999,44.509998,46.150002,46.150002,1124900
2017-03-28,46.020000,47.860001,46.020000,47.480000,47.480000,712300
2017-03-29,47.230000,47.369999,46.799999,47.189999,47.189999,705700
2017-03-30,47.160000,47.840000,47.099998,47.430000,47.430000,579000
2017-03-31,47.310001,48.209999,47.209999,47.889999,47.889999,918300
2017-04-03,47.910000,48.430000,47.299999,47.610001,47.610001,1132500
2017-04-04,47.400002,47.970001,47.340000,47.910000,47.910000,544300
2017-04-05,48.310001,49.279999,46.590000,46.669998,46.669998,1073600
2017-04-06,46.840000,47.680000,46.340000,47.419998,47.419998,951500
2017-04-07,47.099998,47.570000,46.610001,47.290001,47.290001,466000
2017-04-10,47.630001,48.950001,47.599998,48.730000,48.730000,1139500
2017-04-11,48.150002,48.320000,46.950001,47.410000,47.410000,1040800
2017-04-12,47.200001,47.200001,45.869999,45.950001,45.950001,1212900
2017-04-13,45.830002,46.380001,44.990002,44.990002,44.990002,1146000
2017-04-17,45.160000,45.820000,44.849998,45.750000,45.750000,643900
2017-04-18,45.369999,46.060001,45.060001,46.020000,46.020000,843600
2017-04-19,46.360001,46.990002,46.180000,46.490002,46.490002,1437200
2017-04-20,46.919998,48.360001,46.599998,48.330002,48.330002,1697000
2017-04-21,48.290001,48.910000,47.759998,48.410000,48.410000,1414700
2017-04-24,49.340000,50.000000,49.150002,49.599998,49.599998,1283000
2017-04-25,50.000000,51.110001,49.630001,50.000000,50.000000,1912200
2017-04-26,49.900002,50.330002,49.380001,49.910000,49.910000,1006500
2017-04-27,50.049999,50.830002,49.860001,50.490002,50.490002,1233900
2017-04-28,50.560001,50.560001,49.380001,49.389999,49.389999,808600
2017-05-01,49.590000,50.360001,49.340000,50.250000,50.250000,1347600
2017-05-02,50.299999,50.410000,49.380001,50.169998,50.169998,1137800
2017-05-03,49.860001,50.180000,48.680000,48.770000,48.770000,2179800
2017-05-04,50.310001,52.830002,50.310001,52.650002,52.650002,3653300
2017-05-05,52.709999,54.529999,52.619999,54.520000,54.520000,3111800
2017-05-08,54.529999,54.700001,53.540001,54.049999,54.049999,1624800
2017-05-09,54.110001,55.310001,53.860001,55.299999,55.299999,1559300
2017-05-10,55.320000,55.660000,54.380001,54.570000,54.570000,1719300
2017-05-11,54.310001,54.820000,53.009998,54.689999,54.689999,1193400
2017-05-12,55.060001,55.200001,53.730000,53.790001,53.790001,1138600
2017-05-15,53.910000,54.740002,53.820000,54.439999,54.439999,894600
2017-05-16,54.500000,54.790001,53.919998,54.540001,54.540001,1072400
2017-05-17,53.450001,53.490002,51.689999,52.240002,52.240002,1308400
2017-05-18,52.070000,53.040001,51.820000,52.590000,52.590000,1234400
2017-05-19,52.830002,53.529999,52.630001,52.790001,52.790001,1229700
2017-05-22,53.279999,53.450001,52.740002,53.340000,53.340000,847600
2017-05-23,53.560001,53.680000,52.709999,53.090000,53.090000,935500
2017-05-24,53.419998,53.669998,52.919998,53.160000,53.160000,734900
2017-05-25,53.560001,54.029999,52.910000,53.660000,53.660000,1192900
2017-05-26,53.330002,53.549999,52.610001,52.869999,52.869999,835600
2017-05-30,52.880001,53.439999,52.450001,52.810001,52.810001,630000
2017-05-31,53.259998,53.310001,51.860001,52.599998,52.599998,891600
2017-06-01,53.000000,54.139999,52.610001,53.840000,53.840000,1478600
2017-06-02,54.049999,55.000000,53.720001,54.450001,54.450001,1810700
2017-06-05,54.799999,58.400002,54.759998,57.770000,57.770000,3466100
2017-06-06,57.250000,59.180000,56.700001,58.900002,58.900002,1584800
2017-06-07,59.000000,60.320000,58.430000,59.990002,59.990002,2391200
2017-06-08,60.230000,60.520000,59.299999,59.419998,59.419998,1597600
2017-06-09,59.610001,60.230000,58.099998,59.209999,59.209999,1832200
2017-06-12,59.490002,60.570000,58.779999,59.490002,59.490002,1820000
2017-06-13,59.700001,61.310001,59.090000,61.299999,61.299999,2881200
2017-06-14,61.500000,61.840000,60.619999,61.110001,61.110001,1706400
2017-06-15,60.270000,61.080002,59.910000,61.070000,61.070000,1017600
2017-06-16,60.540001,61.750000,60.419998,61.520000,61.520000,1469500
2017-06-19,62.000000,63.250000,61.740002,63.020000,63.020000,1640900
2017-06-20,62.950001,63.299999,62.060001,62.340000,62.340000,1252500
2017-06-21,62.139999,63.099998,61.689999,62.950001,62.950001,1262400
2017-06-22,62.990002,63.000000,61.230000,61.410000,61.410000,1808700
2017-06-23,61.669998,63.160000,61.290001,62.080002,62.080002,11215800
2017-06-26,62.580002,62.849998,60.889999,61.160000,61.160000,1666800
2017-06-27,61.240002,61.939999,60.820000,60.840000,60.840000,1217400
2017-06-28,62.189999,64.820000,62.000000,64.339996,64.339996,2602200
2017-06-29,64.589996,65.440002,63.900002,64.760002,64.760002,1601400
2017-06-30,65.080002,65.279999,64.269997,64.629997,64.629997,1098600
2017-07-03,64.830002,65.099998,64.070000,64.709999,64.709999,948300
2017-07-05,64.849998,65.139999,63.910000,64.070000,64.070000,1781800
2017-07-06,63.389999,64.089996,62.639999,63.380001,63.380001,2502500
2017-07-07,63.730000,63.889999,62.990002,63.759998,63.759998,1454400
2017-07-10,63.450001,63.930000,62.180000,62.259998,62.259998,1919100
2017-07-11,62.820000,64.000000,62.590000,63.020000,63.020000,3250900
2017-07-12,63.590000,63.970001,62.919998,63.060001,63.060001,1231600
2017-07-13,63.169998,63.529999,62.509998,62.959999,62.959999,3210800
2017-07-14,62.959999,64.089996,62.959999,63.840000,63.840000,950100
2017-07-17,62.500000,62.689999,59.070000,60.459999,60.459999,4541000
2017-07-18,60.400002,61.270000,59.939999,61.220001,61.220001,1745000
2017-07-19,61.320000,61.730000,60.169998,60.509998,60.509998,2426700
2017-07-20,61.020000,61.490002,60.439999,60.500000,60.500000,8744000
2017-07-21,60.279999,61.090000,59.560001,60.669998,60.669998,1971200
2017-07-24,60.509998,61.279999,60.330002,60.750000,60.750000,1422300
2017-07-25,61.240002,61.900002,60.689999,61.580002,61.580002,2258400
2017-07-26,61.790001,62.220001,61.200001,61.619999,61.619999,1559000
2017-07-27,61.630001,61.790001,58.509998,59.290001,59.290001,2442500
2017-07-28,59.189999,60.150002,59.139999,60.090000,60.090000,2054000
2017-07-31,60.430000,60.689999,59.490002,60.110001,60.110001,1185800
2017-08-01,60.189999,60.290001,58.500000,58.869999,58.869999,1700800
2017-08-02,58.840000,59.189999,57.820000,58.959999,58.959999,2065100
2017-08-03,59.000000,60.849998,57.869999,58.130001,58.130001,2601700
2017-08-04,58.259998,58.939999,57.490002,57.689999,57.689999,2239300
2017-08-07,57.900002,58.310001,57.669998,58.029999,58.029999,1961300
2017-08-08,58.110001,58.320000,57.380001,57.680000,57.680000,1443700
2017-08-09,57.130001,57.700001,56.700001,57.389999,57.389999,1805400
2017-08-10,57.090000,57.619999,54.930000,54.990002,54.990002,2222900
2017-08-11,54.500000,56.029999,54.340000,55.630001,55.630001,1712800
2017-08-14,56.279999,57.540001,55.980000,57.389999,57.389999,2835000
2017-08-15,57.369999,57.389999,56.439999,56.580002,56.580002,1076200
2017-08-16,56.750000,56.980000,55.880001,55.930000,55.930000,1513900
2017-08-17,55.959999,56.599998,55.259998,55.320000,55.320000,1379600
2017-08-18,55.279999,55.770000,54.709999,55.450001,55.450001,1266500
2017-08-21,55.450001,55.950001,55.230000,55.540001,55.540001,1017900
2017-08-22,55.900002,57.869999,55.900002,57.759998,57.759998,1512500
2017-08-23,57.200001,57.770000,56.610001,57.490002,57.490002,1525300
2017-08-24,57.599998,57.830002,56.419998,56.750000,56.750000,992200
2017-08-25,57.119999,58.700001,56.950001,58.459999,58.459999,1169700
2017-08-28,58.630001,59.060001,58.090000,58.709999,58.709999,939600
2017-08-29,58.080002,59.779999,57.500000,59.759998,59.759998,1219900
2017-08-30,59.910000,61.540001,59.849998,61.419998,61.419998,1733400
2017-08-31,61.740002,61.820000,60.389999,61.200001,61.200001,1648600
2017-09-01,61.490002,62.080002,61.169998,61.930000,61.930000,993200
2017-09-05,61.689999,62.169998,61.080002,61.919998,61.919998,1419700
2017-09-06,62.099998,62.200001,60.549999,60.590000,60.590000,1365600
2017-09-07,60.980000,61.189999,59.389999,60.040001,60.040001,1310300
2017-09-08,59.779999,61.470001,59.779999,61.270000,61.270000,1106800
2017-09-11,61.889999,62.419998,61.490002,61.770000,61.770000,1234500
2017-09-12,61.849998,62.840000,61.770000,62.549999,62.549999,1062300
2017-09-13,61.930000,62.380001,60.490002,61.049999,61.049999,1704100
2017-09-14,61.049999,61.200001,60.110001,60.419998,60.419998,1246600
2017-09-15,60.150002,61.009998,59.299999,60.830002,60.830002,2186000
2017-09-18,61.049999,62.009998,60.720001,61.340000,61.340000,2266500
2017-09-19,61.639999,61.990002,61.099998,61.540001,61.540001,879200
2017-09-20,61.500000,63.639999,61.500000,63.169998,63.169998,1921800
2017-09-21,63.250000,64.680000,63.250000,64.000000,64.000000,1467300
2017-09-22,63.759998,64.349998,63.240002,64.089996,64.089996,934000
2017-09-25,63.990002,63.990002,62.230000,62.770000,62.770000,1659100
2017-09-26,62.980000,63.950001,62.500000,63.740002,63.740002,939100
2017-09-27,64.070000,65.120003,63.750000,64.790001,64.790001,1110600
2017-09-28,64.570000,66.650002,64.370003,66.260002,66.260002,2235200
2017-09-29,66.660004,68.150002,66.629997,67.779999,67.779999,2190600
2017-10-02,67.599998,67.870003,65.820000,67.209999,67.209999,1455300
2017-10-03,67.260002,67.639999,66.839996,67.300003,67.300003,1061600
2017-10-04,67.260002,67.449997,66.440002,66.910004,66.910004,1851000
2017-10-05,66.180000,66.620003,65.019997,66.220001,66.220001,2670000
2017-10-06,65.809998,67.029999,65.660004,66.989998,66.989998,1119500
2017-10-09,67.260002,67.589996,66.720001,67.199997,67.199997,1311100
2017-10-10,67.470001,68.290001,67.089996,67.839996,67.839996,1205800
2017-10-11,67.970001,68.959999,67.660004,68.269997,68.269997,1570800
2017-10-12,68.000000,68.500000,67.250000,68.120003,68.120003,1057100
2017-10-13,68.309998,68.379997,67.019997,67.199997,67.199997,984600
2017-10-16,67.690002,67.769997,66.300003,66.739998,66.739998,961000
2017-10-17,66.669998,66.730003,64.580002,64.639999,64.639999,1178600
2017-10-18,64.660004,64.919998,64.120003,64.760002,64.760002,1445800
2017-10-19,64.139999,65.930000,63.279999,65.750000,65.750000,1486200
2017-10-20,66.190002,67.800003,66.150002,67.610001,67.610001,1316500
2017-10-23,67.830002,68.190002,67.430000,67.690002,67.690002,1103700
2017-10-24,67.839996,68.919998,67.599998,68.440002,68.440002,1096500
2017-10-25,68.129997,68.699997,67.709999,68.160004,68.160004,1791300
2017-10-26,68.430000,70.330002,68.199997,69.139999,69.139999,1450400
2017-10-27,69.230003,69.620003,68.370003,69.589996,69.589996,978300
2017-10-30,69.589996,69.769997,68.279999,69.050003,69.050003,1189500
2017-10-31,68.599998,69.800003,68.300003,69.349998,69.349998,1349300
2017-11-01,70.129997,70.820000,69.089996,69.699997,69.699997,2229500
2017-11-02,69.500000,72.459999,68.580002,71.559998,71.559998,2654300
2017-11-03,72.300003,73.879997,72.050003,73.250000,73.250000,1632100
2017-11-06,73.919998,74.410004,72.669998,73.830002,73.830002,1225200
2017-11-07,73.930000,74.870003,73.330002,73.580002,73.580002,1479300
2017-11-08,73.279999,73.739998,72.349998,73.550003,73.550003,3074200
2017-11-09,72.580002,73.430000,70.320000,71.059998,71.059998,2198700
2017-11-10,71.150002,72.260002,71.059998,72.099998,72.099998,1392100
2017-11-13,72.269997,72.660004,71.360001,72.480003,72.480003,888000
2017-11-14,72.410004,73.349998,71.989998,73.220001,73.220001,1221400
2017-11-15,73.089996,73.269997,71.629997,71.870003,71.870003,2163600
2017-11-16,72.739998,74.260002,72.550003,74.190002,74.190002,1205400
2017-11-17,73.839996,74.900002,73.699997,74.669998,74.669998,1201400
2017-11-20,75.000000,76.580002,75.000000,76.529999,76.529999,1397500
2017-11-21,76.889999,77.489998,76.540001,77.239998,77.239998,1908100
2017-11-22,77.900002,77.900002,76.370003,76.650002,76.650002,835200
2017-11-24,77.230003,77.230003,76.690002,76.779999,76.779999,366000
2017-11-27,76.699997,77.269997,76.459999,76.790001,76.790001,616000
2017-11-28,77.180000,77.230003,75.279999,76.570000,76.570000,1172300
2017-11-29,76.599998,77.269997,76.120003,77.169998,77.169998,1206200
2017-11-30,77.339996,79.650002,76.419998,79.029999,79.029999,1750800
2017-12-01,78.940002,80.099998,75.760002,77.989998,77.989998,1527300
2017-12-04,79.000000,79.910004,75.940002,76.330002,76.330002,1789700
2017-12-05,75.879997,77.720001,75.800003,76.379997,76.379997,1046400
2017-12-06,75.870003,76.379997,75.120003,76.029999,76.029999,1026900
2017-12-07,76.080002,77.250000,75.779999,76.709999,76.709999,1260900
2017-12-08,77.290001,77.750000,76.629997,77.269997,77.269997,1799500
2017-12-11,77.699997,77.949997,76.199997,76.400002,76.400002,1225600
2017-12-12,76.320000,76.699997,75.830002,76.290001,76.290001,856000
2017-12-13,76.559998,77.410004,75.870003,77.160004,77.160004,1185100
2017-12-14,77.349998,78.250000,75.889999,76.129997,76.129997,1476300
2017-12-15,76.239998,77.900002,76.129997,77.510002,77.510002,1148700
2017-12-18,77.709999,78.330002,76.879997,77.680000,77.680000,1148600
2017-12-19,77.949997,78.010002,76.379997,77.739998,77.739998,911700
2017-12-20,78.949997,79.860001,78.250000,79.150002,79.150002,2371800
2017-12-21,79.519997,79.519997,76.820000,78.690002,78.690002,2607200
2017-12-22,78.919998,90.250000,77.320000,90.010002,90.010002,10685800
2017-12-26,88.989998,89.989998,87.190002,89.029999,89.029999,3066200
2017-12-27,89.000000,93.629997,88.169998,92.169998,92.169998,2678200
2017-12-28,91.650002,92.449997,90.550003,91.370003,91.370003,1713700
2017-12-29,91.599998,92.169998,90.000000,91.589996,91.589996,1293900
2018-01-02,92.500000,93.040001,91.169998,92.489998,92.489998,1539200
2018-01-03,92.959999,93.980003,91.959999,92.330002,92.330002,1155300
2018-01-04,92.680000,93.110001,90.120003,91.349998,91.349998,1547800
2018-01-05,91.629997,92.000000,89.849998,91.080002,91.080002,999300
2018-01-08,91.290001,92.629997,91.050003,92.180000,92.180000,1297000
2018-01-09,92.650002,92.769997,91.279999,92.610001,92.610001,1445000
2018-01-10,92.379997,93.779999,91.760002,91.940002,91.940002,872100
2018-01-11,92.639999,95.070000,92.639999,94.820000,94.820000,1190500
2018-01-12,95.260002,95.349998,93.709999,95.010002,95.010002,1313700
2018-01-16,95.000000,95.169998,91.389999,92.089996,92.089996,1164300
2018-01-17,92.889999,94.860001,92.300003,94.639999,94.639999,1020100
2018-01-18,94.529999,94.580002,93.150002,93.400002,93.400002,1272000
2018-01-19,93.949997,95.949997,93.260002,95.949997,95.949997,1257200
2018-01-22,96.339996,97.139999,94.800003,97.120003,97.120003,1214900
2018-01-23,97.269997,98.370003,95.739998,96.379997,96.379997,1134000
2018-01-24,96.690002,96.970001,94.610001,96.589996,96.589996,1564100
2018-01-25,97.220001,97.440002,95.459999,96.349998,96.349998,696500
2018-01-26,97.180000,97.180000,95.519997,96.699997,96.699997,856000
2018-01-29,96.000000,98.169998,95.669998,95.870003,95.870003,817300
2018-01-30,94.750000,95.809998,93.760002,94.040001,94.040001,1202700
2018-01-31,95.000000,96.790001,94.419998,94.440002,94.440002,1289100
2018-02-01,93.419998,96.680000,93.089996,96.410004,96.410004,867000
2018-02-02,95.639999,95.709999,93.320000,93.820000,93.820000,1031000
2018-02-05,92.480003,93.779999,89.660004,89.739998,89.739998,1428900
2018-02-06,87.900002,91.959999,86.410004,90.150002,90.150002,1973100
2018-02-07,90.010002,93.870003,89.699997,90.010002,90.010002,1985600
2018-02-08,91.809998,91.809998,84.650002,85.040001,85.040001,6763200
2018-02-09,86.389999,88.330002,82.160004,86.010002,86.010002,2951300
2018-02-12,87.019997,90.489998,86.519997,90.199997,90.199997,3445700
2018-02-13,89.040001,92.400002,88.410004,92.269997,92.269997,1882700
2018-02-14,91.489998,93.500000,90.330002,93.470001,93.470001,1963300
2018-02-15,93.989998,94.250000,91.099998,92.000000,92.000000,1982800
2018-02-16,92.000000,93.150002,91.360001,91.430000,91.430000,1022600
2018-02-20,90.660004,92.709999,90.239998,91.769997,91.769997,1024800
2018-02-21,91.779999,95.260002,91.779999,93.989998,93.989998,1742700
2018-02-22,94.610001,94.879997,92.070000,93.559998,93.559998,1139100
2018-02-23,93.720001,97.099998,93.629997,96.889999,96.889999,1451800
2018-02-26,98.510002,99.830002,97.400002,99.190002,99.190002,1584500
2018-02-27,99.120003,100.419998,98.089996,98.089996,98.089996,1205700
2018-02-28,98.599998,100.449997,98.110001,98.430000,98.430000,1536200
2018-03-01,99.089996,99.669998,96.739998,98.980003,98.980003,2317800
2018-03-02,98.089996,99.910004,96.330002,99.269997,99.269997,1673300
2018-03-05,98.699997,101.540001,97.610001,100.889999,100.889999,1397800
2018-03-06,101.220001,103.150002,100.709999,102.570000,102.570000,1362000
2018-03-07,101.709999,102.459999,100.589996,101.900002,101.900002,1636400
2018-03-08,102.349998,102.989998,100.360001,101.230003,101.230003,1438800
2018-03-09,101.519997,104.430000,101.199997,104.269997,104.269997,1818900
2018-03-12,104.730003,106.199997,103.349998,104.489998,104.489998,1434800
2018-03-13,105.309998,106.080002,102.629997,102.959999,102.959999,1403400
2018-03-14,103.529999,105.070000,103.230003,104.209999,104.209999,1816400
2018-03-15,104.250000,105.070000,103.330002,103.750000,103.750000,2500700
2018-03-16,103.830002,105.400002,103.239998,104.669998,104.669998,2858800
2018-03-19,104.120003,105.940002,101.480003,102.879997,102.879997,1883600
2018-03-20,103.089996,106.000000,103.000000,104.459999,104.459999,1603400
2018-03-21,104.040001,105.360001,103.860001,104.389999,104.389999,995000
2018-03-22,103.540001,105.080002,102.029999,102.180000,102.180000,925700
2018-03-23,102.370003,103.160004,99.349998,99.500000,99.500000,1266000
2018-03-26,101.379997,102.320000,99.190002,102.050003,102.050003,1678100
2018-03-27,102.949997,103.239998,97.720001,98.660004,98.660004,1509700
2018-03-28,98.419998,99.849998,96.699997,98.230003,98.230003,1530100
2018-03-29,99.110001,102.629997,99.110001,101.809998,101.809998,1517600
2018-04-02,101.320000,102.730003,96.010002,96.760002,96.760002,1688000
2018-04-03,98.250000,100.260002,96.949997,99.160004,99.160004,1471400
2018-04-04,97.330002,99.750000,96.410004,99.300003,99.300003,1227400
2018-04-05,99.919998,99.949997,97.339996,98.639999,98.639999,1349400
2018-04-06,98.139999,99.989998,95.220001,96.230003,96.230003,1862900
2018-04-09,97.089996,98.790001,96.199997,96.860001,96.860001,1223600
2018-04-10,98.589996,99.570000,97.760002,98.870003,98.870003,1149000
2018-04-11,97.839996,99.430000,97.809998,98.320000,98.320000,828900
2018-04-12,99.000000,102.230003,99.000000,100.750000,100.750000,1509300
2018-04-13,101.769997,102.129997,98.660004,99.010002,99.010002,943300
2018-04-16,100.019997,104.709999,100.019997,103.559998,103.559998,1783900
2018-04-17,104.370003,106.870003,103.349998,106.750000,106.750000,1485900
2018-04-18,107.769997,109.059998,105.279999,107.089996,107.089996,2024400
2018-04-19,106.919998,108.489998,106.349998,106.400002,106.400002,1413200
2018-04-20,106.500000,107.309998,104.080002,104.440002,104.440002,1396400
2018-04-23,104.879997,106.139999,103.320000,104.019997,104.019997,1043800
2018-04-24,104.570000,105.980003,99.550003,100.730003,100.730003,1320500
2018-04-25,100.730003,101.680000,98.269997,98.589996,98.589996,1560600
2018-04-26,99.349998,100.190002,94.610001,96.570000,96.570000,2739000
2018-04-27,96.459999,98.309998,95.510002,98.019997,98.019997,1809900
2018-04-30,98.209999,99.910004,96.930000,97.160004,97.160004,1648400
2018-05-01,96.699997,96.849998,94.570000,95.529999,95.529999,2091100
2018-05-02,95.739998,96.489998,91.639999,93.589996,93.589996,3277000
2018-05-03,92.400002,101.180000,92.000000,99.930000,99.930000,4676000
2018-05-04,99.160004,102.290001,97.629997,101.239998,101.239998,2459500
2018-05-07,102.029999,104.860001,101.370003,104.300003,104.300003,2073300
2018-05-08,103.860001,107.470001,103.580002,105.459999,105.459999,1684400
2018-05-09,105.540001,106.500000,104.410004,106.330002,106.330002,1307300
2018-05-10,106.900002,108.930000,106.699997,108.500000,108.500000,1690700
2018-05-11,108.500000,109.949997,108.300003,109.070000,109.070000,1219400
2018-05-14,108.839996,110.680000,107.519997,108.070000,108.070000,1139200
2018-05-15,107.360001,107.529999,105.900002,106.669998,106.669998,1737700
2018-05-16,106.239998,106.889999,105.239998,105.839996,105.839996,924600
2018-05-17,105.750000,107.480003,105.660004,106.360001,106.360001,1210700
2018-05-18,106.570000,109.089996,106.529999,108.400002,108.400002,1519900
2018-05-21,109.709999,111.089996,109.389999,110.309998,110.309998,1047100
2018-05-22,110.610001,110.800003,108.620003,108.760002,108.760002,973000
2018-05-23,108.470001,108.559998,105.839996,107.690002,107.690002,1356900
2018-05-24,107.739998,110.050003,107.500000,109.449997,109.449997,1023800
2018-05-25,109.180000,109.550003,108.589996,108.809998,108.809998,722500
2018-05-29,108.519997,109.830002,106.440002,107.129997,107.129997,952500
2018-05-30,107.889999,110.059998,107.790001,109.309998,109.309998,1063300
2018-05-31,109.500000,110.000000,104.489998,105.250000,105.250000,6463800
2018-06-01,106.309998,107.360001,105.250000,106.669998,106.669998,1104900
2018-06-04,107.629997,108.750000,106.699997,107.410004,107.410004,1487600
2018-06-05,106.910004,108.070000,105.570000,107.430000,107.430000,1183100
2018-06-06,107.309998,109.500000,106.459999,109.449997,109.449997,1320000
2018-06-07,109.580002,110.099998,107.580002,109.669998,109.669998,1644300
2018-06-08,108.959999,111.459999,108.959999,111.279999,111.279999,1257300
2018-06-11,110.389999,113.029999,110.330002,111.510002,111.510002,1010200
2018-06-12,112.360001,114.430000,112.160004,114.180000,114.180000,1559600
2018-06-13,114.370003,115.489998,112.639999,113.300003,113.300003,1505000
2018-06-14,113.449997,113.449997,110.610001,111.660004,111.660004,1432700
2018-06-15,110.339996,114.239998,109.849998,113.980003,113.980003,1933600
2018-06-18,112.480003,114.750000,111.750000,114.040001,114.040001,1296300
2018-06-19,111.150002,112.330002,109.580002,111.809998,111.809998,1719900
2018-06-20,112.750000,114.129997,112.029999,112.910004,112.910004,1076100
2018-06-21,113.320000,113.529999,111.800003,112.139999,112.139999,1017200
2018-06-22,113.650002,114.000000,108.230003,108.760002,108.760002,1777300
2018-06-25,108.000000,108.000000,102.180000,103.529999,103.529999,1836700
2018-06-26,103.750000,104.250000,101.550003,102.230003,102.230003,1914200
2018-06-27,103.000000,104.110001,98.839996,98.940002,98.940002,1606000
2018-06-28,98.160004,100.699997,97.000000,99.750000,99.750000,1743500
2018-06-29,100.849998,101.580002,100.029999,100.180000,100.180000,1623900
2018-07-02,99.349998,100.910004,98.660004,100.820000,100.820000,1181800
2018-07-03,101.230003,102.120003,98.910004,99.129997,99.129997,561200
2018-07-05,100.110001,100.529999,98.379997,100.279999,100.279999,2296600
2018-07-06,100.019997,101.860001,99.349998,101.360001,101.360001,952500
2018-07-09,101.839996,104.459999,101.680000,104.040001,104.040001,1143900
2018-07-10,104.940002,105.660004,102.370003,103.500000,103.500000,984200
2018-07-11,101.050003,102.820000,98.870003,99.059998,99.059998,1249000
2018-07-12,100.160004,101.949997,99.809998,101.650002,101.650002,954600
2018-07-13,101.650002,102.870003,101.209999,101.750000,101.750000,657300
2018-07-16,102.930000,103.459999,97.900002,99.070000,99.070000,1259300
2018-07-17,98.800003,100.120003,98.800003,99.970001,99.970001,961400
2018-07-18,100.190002,101.910004,99.870003,101.680000,101.680000,898900
2018-07-19,100.510002,101.650002,99.800003,100.620003,100.620003,703500
2018-07-20,101.059998,102.589996,100.709999,102.040001,102.040001,1014600
2018-07-23,101.919998,103.529999,100.900002,103.059998,103.059998,851300
2018-07-24,104.230003,104.589996,97.930000,99.250000,99.250000,1917900
2018-07-25,99.440002,101.419998,99.000000,101.300003,101.300003,1073400
2018-07-26,100.809998,101.000000,98.589996,99.220001,99.220001,1982200
2018-07-27,99.519997,99.800003,97.419998,98.660004,98.660004,1064500
2018-07-30,98.550003,99.500000,94.809998,95.709999,95.709999,1948400
2018-07-31,96.000000,100.570000,96.000000,99.720001,99.720001,1116000
2018-08-01,99.709999,100.889999,98.440002,99.919998,99.919998,1202500
